OriginalLineIdx,DateTime,Action,ApId,ClientId,BSSID,SSID
4499,2023-07-17 06:40:27,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4500,2023-07-17 06:40:27,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4501,2023-07-17 06:40:27,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4502,2023-07-17 06:40:27,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4503,2023-07-17 06:40:27,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4504,2023-07-17 06:40:28,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4505,2023-07-17 06:40:29,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4506,2023-07-17 06:40:29,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4507,2023-07-17 06:40:29,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4508,2023-07-17 06:40:29,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4509,2023-07-17 06:40:30,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4510,2023-07-17 06:40:30,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4511,2023-07-17 06:40:30,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4512,2023-07-17 06:40:31,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4513,2023-07-17 06:40:31,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4514,2023-07-17 06:40:34,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4515,2023-07-17 06:40:34,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4516,2023-07-17 06:40:35,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4517,2023-07-17 06:40:35,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4518,2023-07-17 06:40:35,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4519,2023-07-17 06:40:35,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4520,2023-07-17 06:40:36,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4521,2023-07-17 06:40:36,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4522,2023-07-17 06:40:36,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4523,2023-07-17 06:40:36,disconnect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4524,2023-07-17 06:40:36,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4525,2023-07-17 06:40:37,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4526,2023-07-17 06:40:37,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4527,2023-07-17 06:40:37,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4528,2023-07-17 06:40:37,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4529,2023-07-17 06:40:37,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4530,2023-07-17 06:40:37,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4531,2023-07-17 06:40:38,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4532,2023-07-17 06:40:38,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4533,2023-07-17 06:40:39,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4534,2023-07-17 06:40:39,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4535,2023-07-17 06:40:40,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4536,2023-07-17 06:40:40,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4537,2023-07-17 06:40:41,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4538,2023-07-17 06:40:41,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4539,2023-07-17 06:40:41,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4540,2023-07-17 06:40:41,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4541,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4542,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4543,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4544,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4545,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4546,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4547,2023-07-17 06:40:42,connect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4548,2023-07-17 06:40:43,disconnect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4549,2023-07-17 06:40:43,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4550,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4551,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4552,2023-07-17 06:40:44,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4553,2023-07-17 06:40:44,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4554,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4555,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4556,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4557,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4558,2023-07-17 06:40:44,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4559,2023-07-17 06:40:44,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4560,2023-07-17 06:40:44,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4561,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4562,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4563,2023-07-17 06:40:44,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4564,2023-07-17 06:40:45,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4565,2023-07-17 06:40:45,connect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4566,2023-07-17 06:40:46,disconnect,FS2_Hallway_Front,dev_000000050,,Fire Station 2 Public WiFi
4567,2023-07-17 06:40:47,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4568,2023-07-17 06:40:47,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4569,2023-07-17 06:40:48,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4570,2023-07-17 06:40:48,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4571,2023-07-17 06:40:49,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4572,2023-07-17 06:40:49,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4573,2023-07-17 06:40:50,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4574,2023-07-17 06:40:50,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4575,2023-07-17 06:40:53,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4576,2023-07-17 06:40:53,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4577,2023-07-17 06:40:54,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4578,2023-07-17 06:40:54,connect,LeeSt_Office_AP,dev_000000178,,Lee St Public WiFi
4579,2023-07-17 06:40:54,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4580,2023-07-17 06:40:54,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4581,2023-07-17 06:40:55,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4582,2023-07-17 06:40:55,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4583,2023-07-17 06:40:55,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4584,2023-07-17 06:40:55,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4585,2023-07-17 06:40:55,disconnect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4586,2023-07-17 06:40:55,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4587,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4588,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4589,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4590,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4591,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4592,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4593,2023-07-17 06:40:56,connect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4594,2023-07-17 06:40:59,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4595,2023-07-17 06:40:59,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4596,2023-07-17 06:41:00,disconnect,FS1_UP_HallWay_AP,dev_000000029,,Fire Station 1 Public WiFi
4597,2023-07-17 06:41:04,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4598,2023-07-17 06:41:04,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4599,2023-07-17 06:41:06,disconnect,HuntCenter_Lobby_AP,dev_000000145,,Hunt Center Public WiFi
4600,2023-07-17 06:41:08,connect,LEC_ServerRoom_Hallway_AP,dev_000000161,,HSPD Public WiFi
4601,2023-07-17 06:41:08,connect,LEC_ServerRoom_Hallway_AP,dev_000000161,,HSPD Public WiFi
4602,2023-07-17 06:41:08,connect,LEC_ServerRoom_Hallway_AP,dev_000000160,,HSPD Public WiFi
4603,2023-07-17 06:41:08,connect,LEC_ServerRoom_Hallway_AP,dev_000000161,,HSPD Public WiFi
4604,2023-07-17 06:41:08,connect,LEC_ServerRoom_Hallway_AP,dev_000000161,,HSPD Public WiFi
4605,2023-07-17 06:41:08,connect,LEC_ServerRoom_Hallway_AP,dev_000000161,,HSPD Public WiFi
4606,2023-07-17 06:41:09,connect,LEC_ServerRoom_Hallway_AP,dev_000000160,,HSPD Public WiFi
4607,2023-07-17 06:41:09,connect,LEC_ServerRoom_Hallway_AP,dev_000000160,,HSPD Public WiFi
4608,2023-07-17 06:41:09,connect,LEC_ServerRoom_Hallway_AP,dev_000000160,,HSPD Public WiFi
4609,2023-07-17 06:41:09,connect,LEC_ServerRoom_Hallway_AP,dev_000000160,,HSPD Public WiFi
4610,2023-07-17 06:41:09,connect,LEC_ServerRoom_Hallway_AP,dev_000000160,,HSPD Public WiFi
4611,2023-07-17 06:41:10,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4612,2023-07-17 06:41:10,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4613,2023-07-17 06:41:10,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4614,2023-07-17 06:41:10,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4615,2023-07-17 06:41:10,connect,LEC_ServerRoom_Hallway_AP,dev_000000161,,HSPD Public WiFi
4616,2023-07-17 06:41:10,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4617,2023-07-17 06:41:18,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4618,2023-07-17 06:41:18,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4619,2023-07-17 06:41:18,connect,FS2_Outside_Back_AP,dev_000000051,,Fire Station 2 Public WiFi
4620,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4621,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4622,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4623,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4624,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4625,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4626,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4627,2023-07-17 06:41:19,connect,FS2_Outside_Back_AP,dev_000000050,,Fire Station 2 Public WiFi
4628,2023-07-17 06:41:26,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4629,2023-07-17 06:41:26,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4630,2023-07-17 06:41:28,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4631,2023-07-17 06:41:28,connect,LeeSt_Office_AP,dev_000000172,,Lee St Public WiFi
4632,2023-07-17 06:41:28,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4633,2023-07-17 06:41:28,connect,LeeSt_Office_AP,dev_000000172,,Lee St Public WiFi
4634,2023-07-17 06:41:28,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4635,2023-07-17 06:41:28,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4636,2023-07-17 06:41:28,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4637,2023-07-17 06:41:28,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4638,2023-07-17 06:41:29,connect,FS1_UP_HallWay_AP,dev_000000179,,Fire Station 1 Public WiFi
4639,2023-07-17 06:41:34,disconnect,HuntCenter_2ndFloor_Room_AP,dev_000000150,,Hunt Center Public WiFi
4640,2023-07-17 06:41:38,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4641,2023-07-17 06:41:38,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4642,2023-07-17 06:41:38,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4643,2023-07-17 06:41:38,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4644,2023-07-17 06:41:38,connect,FS2_Bay_AP,dev_000000050,,Fire Station 2 Public WiFi
4645,2023-07-17 06:41:45,disconnect,HuntCenter_Gym_AP,dev_000000149,,Hunt Center Public WiFi
4646,2023-07-17 06:42:01,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4647,2023-07-17 06:42:01,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4648,2023-07-17 06:42:01,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4649,2023-07-17 06:42:02,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4650,2023-07-17 06:42:02,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4651,2023-07-17 06:42:02,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4652,2023-07-17 06:42:02,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4653,2023-07-17 06:42:03,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4654,2023-07-17 06:42:03,connect,LeeSt_Office_AP,dev_000000180,,Lee St Public WiFi
4655,2023-07-17 06:42:29,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4656,2023-07-17 06:42:29,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4657,2023-07-17 06:42:29,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4658,2023-07-17 06:42:29,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4659,2023-07-17 06:42:30,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4660,2023-07-17 06:42:30,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4661,2023-07-17 06:42:30,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4662,2023-07-17 06:42:30,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4663,2023-07-17 06:42:33,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4664,2023-07-17 06:42:33,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4665,2023-07-17 06:42:34,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4666,2023-07-17 06:42:34,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4667,2023-07-17 06:42:40,disconnect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4668,2023-07-17 06:42:49,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4669,2023-07-17 06:42:49,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4670,2023-07-17 06:42:49,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4671,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4672,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4673,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4674,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4675,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4676,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4677,2023-07-17 06:42:50,connect,WWTP AP,dev_000000163,,WWTP Public WiFi
4678,2023-07-17 06:42:52,connect,PW_Bay_AP,dev_000000176,,Public Works Public WiFi
4679,2023-07-17 06:42:53,connect,PW_Bay_AP,dev_000000176,,Public Works Public WiFi
4680,2023-07-17 06:42:53,connect,PW_Bay_AP,dev_000000176,,Public Works Public WiFi
4681,2023-07-17 06:42:53,connect,PW_Bay_AP,dev_000000176,,Public Works Public WiFi
4682,2023-07-17 06:42:53,connect,PW_Bay_AP,dev_000000176,,Public Works Public WiFi
4683,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4684,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4685,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4686,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4687,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4688,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4689,2023-07-17 06:43:07,connect,HuntCenter_Lobby_AP,dev_000000158,,Hunt Center Public WiFi
4690,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4691,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4692,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4693,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4694,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4695,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4696,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4697,2023-07-17 06:43:21,connect,HuntCenter_Lobby_AP,dev_000000156,,Hunt Center Public WiFi
4698,2023-07-17 06:43:22,connect,PW_Bay_AP,dev_000000176,,Public Works Public WiFi
4699,2023-07-17 06:43:23,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4700,2023-07-17 06:43:23,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4701,2023-07-17 06:43:23,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4702,2023-07-17 06:43:23,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4703,2023-07-17 06:43:23,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4704,2023-07-17 06:43:23,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4705,2023-07-17 06:43:25,connect,FS1_UP_HallWay_AP,dev_000000181,,Fire Station 1 Public WiFi
4706,2023-07-17 06:43:26,connect,FS1_UP_HallWay_AP,dev_000000181,,Fire Station 1 Public WiFi
4707,2023-07-17 06:43:26,connect,FS1_UP_HallWay_AP,dev_000000181,,Fire Station 1 Public WiFi
4708,2023-07-17 06:43:26,connect,FS1_UP_HallWay_AP,dev_000000181,,Fire Station 1 Public WiFi
4709,2023-07-17 06:43:26,connect,FS1_UP_HallWay_AP,dev_000000181,,Fire Station 1 Public WiFi
4710,2023-07-17 06:43:27,disconnect,FS1_UP_HallWay_AP,dev_000000181,,Fire Station 1 Public WiFi
4711,2023-07-17 06:43:34,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4712,2023-07-17 06:43:34,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4713,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4714,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4715,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4716,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4717,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4718,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4719,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4720,2023-07-17 06:43:36,connect,HuntCenter_Lobby_AP,dev_000000153,,Hunt Center Public WiFi
4721,2023-07-17 06:43:39,connect,HuntCenter_2ndFloor_Room_AP,dev_000000158,,Hunt Center Public WiFi
4722,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000158,,Hunt Center Public WiFi
4723,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000156,,Hunt Center Public WiFi
4724,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000158,,Hunt Center Public WiFi
4725,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000158,,Hunt Center Public WiFi
4726,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000156,,Hunt Center Public WiFi
4727,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000156,,Hunt Center Public WiFi
4728,2023-07-17 06:43:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000158,,Hunt Center Public WiFi
4729,2023-07-17 06:43:48,connect,HuntCenter_2ndFloor_Room_AP,dev_000000158,,Hunt Center Public WiFi
4730,2023-07-17 06:43:49,connect,HuntCenter_Gym_AP,dev_000000153,,Hunt Center Public WiFi
4731,2023-07-17 06:43:49,connect,HuntCenter_Gym_AP,dev_000000153,,Hunt Center Public WiFi
4732,2023-07-17 06:43:49,connect,HuntCenter_Gym_AP,dev_000000153,,Hunt Center Public WiFi
4733,2023-07-17 06:43:49,connect,HuntCenter_Gym_AP,dev_000000153,,Hunt Center Public WiFi
4734,2023-07-17 06:43:49,connect,HuntCenter_Gym_AP,dev_000000153,,Hunt Center Public WiFi
4735,2023-07-17 06:43:49,connect,HuntCenter_Gym_AP,dev_000000153,,Hunt Center Public WiFi
4736,2023-07-17 06:43:50,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4737,2023-07-17 06:43:50,connect,FS1_DS_Training_AP,dev_000000100,,Fire Station 1 Public WiFi
4738,2023-07-17 06:43:57,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4739,2023-07-17 06:43:57,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4740,2023-07-17 06:43:57,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4741,2023-07-17 06:43:57,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4742,2023-07-17 06:43:58,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4743,2023-07-17 06:43:58,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4744,2023-07-17 06:43:58,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4745,2023-07-17 06:43:58,connect,FS1_UP_HallWay_AP,dev_000000139,,Fire Station 1 Public WiFi
4746,2023-07-17 06:44:09,connect,FS1_UP_HallWay_AP,dev_000000030,,Fire Station 1 Public WiFi
4747,2023-07-17 06:44:09,connect,FS1_UP_HallWay_AP,dev_000000030,,Fire Station 1 Public WiFi
4748,2023-07-17 06:44:09,connect,FS1_UP_HallWay_AP,dev_000000030,,Fire Station 1 Public WiFi
4749,2023-07-17 06:44:09,connect,FS1_UP_HallWay_AP,dev_000000030,,Fire Station 1 Public WiFi
4750,2023-07-17 06:44:09,connect,FS1_UP_HallWay_AP,dev_000000030,,Fire Station 1 Public WiFi
