"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 12314 ","2023-07-17 05:24:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12315 ","2023-07-17 05:24:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12316 ","2023-07-17 05:24:56","client-ip-detected","Client 46:c5:05:89:a8:06 had an IP address detected (by DHCP packets).","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12317 ","2023-07-17 05:24:56","auth-req","AP received authentication request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12318 ","2023-07-17 05:24:56","assoc-req","AP received association request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12319 ","2023-07-17 05:24:56","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.40 from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12320 ","2023-07-17 05:24:56","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.6 offered by server 172.17.0.254 from client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12321 ","2023-07-17 05:24:56","DHCP-DISCOVER","DHCP DISCOVER from client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12322 ","2023-07-17 05:24:57","client-ip-detected","Client e2:87:42:f7:4b:b5 had an IP address detected (by DHCP packets).","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12323 ","2023-07-17 05:24:57","DHCP-DISCOVER","DHCP DISCOVER from client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12324 ","2023-07-17 05:24:57","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.16 offered by server 172.17.0.254 from client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12325 ","2023-07-17 05:24:55","client-authentication","Client a2:b7:02:17:2e:52 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12326 ","2023-07-17 05:24:55","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12327 ","2023-07-17 05:24:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12328 ","2023-07-17 05:24:55","DHCP-DISCOVER","DHCP DISCOVER from client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12329 ","2023-07-17 05:24:56","client-ip-detected","Client 46:c5:05:89:a8:06 had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12330 ","2023-07-17 05:24:56","auth-resp","AP sent authentication response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12331 ","2023-07-17 05:24:56","assoc-resp","AP sent association response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12332 ","2023-07-17 05:24:56","DHCP-ACK","DHCP ACK for IP 172.17.0.40 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a2:b7:02:17:2e:52 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12333 ","2023-07-17 05:24:56","DHCP-OFFER","DHCP OFFER of IP 172.17.0.6 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 46:c5:05:89:a8:06 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12334 ","2023-07-17 05:24:56","DHCP-ACK","DHCP ACK for IP 172.17.0.6 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 46:c5:05:89:a8:06 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12335 ","2023-07-17 05:24:57","client-ip-detected","Client e2:87:42:f7:4b:b5 had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12336 ","2023-07-17 05:24:57","DHCP-OFFER","DHCP OFFER of IP 172.17.0.16 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client e2:87:42:f7:4b:b5 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12337 ","2023-07-17 05:24:57","DHCP-ACK","DHCP ACK for IP 172.17.0.16 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client e2:87:42:f7:4b:b5 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 12338 ","2023-07-17 05:25:00","rogue-ap-off-air","AP Axis Public e2:55:a8:0a:84:2c chan 11 live 1834873 age 63","Axis Public"," "
" 12339 ","2023-07-17 05:25:12","client-leave-wtp","Client a2:b7:02:17:2e:52 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12340 ","2023-07-17 05:25:16","client-authentication","Client c2:f3:53:52:fa:74 authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12341 ","2023-07-17 05:25:16","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by SAVE packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12342 ","2023-07-17 05:25:16","auth-req","AP received authentication request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12343 ","2023-07-17 05:25:16","assoc-req","AP received association request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12344 ","2023-07-17 05:25:16","DHCP-DISCOVER","DHCP DISCOVER from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12345 ","2023-07-17 05:25:17","DHCP-OFFER","DHCP OFFER of IP 172.17.0.17 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c2:f3:53:52:fa:74 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12346 ","2023-07-17 05:25:18","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12347 ","2023-07-17 05:25:18","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12348 ","2023-07-17 05:25:18","DHCP-ACK","DHCP ACK for IP 172.17.0.17 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c2:f3:53:52:fa:74 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12349 ","2023-07-17 05:25:28","client-authentication","Client 06:82:bf:4b:b5:e1 authenticated.","Public Works Public WiFi","PW_ConfRoom_AP"
" 12350 ","2023-07-17 05:25:29","auth-resp","AP sent authentication response frame to client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12351 ","2023-07-17 05:25:29","assoc-resp","AP sent association response frame to client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12352 ","2023-07-17 05:25:29","auth-resp","AP sent authentication response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12353 ","2023-07-17 05:25:29","reassoc-resp","AP sent reassociation response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12354 ","2023-07-17 05:25:30","client-ip-detected","Client 06:82:bf:4b:b5:e1 had an IPv6 address detected (by IP packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12355 ","2023-07-17 05:25:30","DHCP-OFFER","DHCP OFFER of IP 172.17.0.41 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 06:82:bf:4b:b5:e1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Public Works Public WiFi","PW_ConfRoom_AP"
" 12356 ","2023-07-17 05:25:30","DHCP-ACK","DHCP ACK for IP 172.17.0.41 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 06:82:bf:4b:b5:e1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Public Works Public WiFi","PW_ConfRoom_AP"
" 12357 ","2023-07-17 05:25:31","DHCP-DISCOVER","DHCP DISCOVER from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12358 ","2023-07-17 05:25:16","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by IP packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12359 ","2023-07-17 05:25:16","auth-resp","AP sent authentication response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12360 ","2023-07-17 05:25:16","assoc-resp","AP sent association response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12361 ","2023-07-17 05:25:18","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12362 ","2023-07-17 05:25:18","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by IP packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12363 ","2023-07-17 05:25:18","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.17 offered by server 172.17.0.254 from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12364 ","2023-07-17 05:25:28","client-authentication","Client c2:f3:53:52:fa:74 authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12365 ","2023-07-17 05:25:29","auth-req","AP received authentication request frame from client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12366 ","2023-07-17 05:25:29","assoc-req","AP received association request frame from client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12367 ","2023-07-17 05:25:29","DHCP-DISCOVER","DHCP DISCOVER from client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12368 ","2023-07-17 05:25:29","auth-req","AP received authentication request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12369 ","2023-07-17 05:25:29","reassoc-req","AP received reassociation request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12370 ","2023-07-17 05:25:30","client-ip-detected","Client 06:82:bf:4b:b5:e1 had an IP address detected (by DHCP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12371 ","2023-07-17 05:25:30","DHCP-DISCOVER","DHCP DISCOVER from client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12372 ","2023-07-17 05:25:30","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.41 offered by server 172.17.0.254 from client 06:82:bf:4b:b5:e1","Public Works Public WiFi","PW_ConfRoom_AP"
" 12373 ","2023-07-17 05:25:32","DHCP-OFFER","DHCP OFFER of IP 172.17.0.42 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c2:f3:53:52:fa:74 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12374 ","2023-07-17 05:25:33","DHCP-ACK","DHCP ACK for IP 172.17.0.42 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c2:f3:53:52:fa:74 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12375 ","2023-07-17 05:25:36","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12376 ","2023-07-17 05:25:45","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12377 ","2023-07-17 05:25:32","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12378 ","2023-07-17 05:25:33","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.42 offered by server 172.17.0.254 from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12379 ","2023-07-17 05:25:36","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12380 ","2023-07-17 05:25:42","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12381 ","2023-07-17 05:25:43","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12382 ","2023-07-17 05:25:45","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12383 ","2023-07-17 05:25:52","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12384 ","2023-07-17 05:25:54","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12385 ","2023-07-17 05:25:59","auth-resp","AP sent authentication response frame to client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12386 ","2023-07-17 05:25:59","reassoc-resp","AP sent reassociation response frame to client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12387 ","2023-07-17 05:25:59","auth-req","AP received authentication request frame from client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Classroom"
" 12388 ","2023-07-17 05:25:59","reassoc-req","AP received reassociation request frame from client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Classroom"
" 12389 ","2023-07-17 05:25:59","client-ip-detected","Client 46:c5:05:89:a8:06 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Classroom"
" 12390 ","2023-07-17 05:26:00","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12391 ","2023-07-17 05:26:02","client-ip-detected","Client e2:87:42:f7:4b:b5 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12392 ","2023-07-17 05:26:04","client-ip-detected","Client e2:87:42:f7:4b:b5 had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12393 ","2023-07-17 05:26:06","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12394 ","2023-07-17 05:25:52","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12395 ","2023-07-17 05:25:54","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12396 ","2023-07-17 05:25:59","client-authentication","Client e2:87:42:f7:4b:b5 authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12397 ","2023-07-17 05:25:59","client-authentication","Client 46:c5:05:89:a8:06 authenticated.","Hunt Center Public WiFi","HuntCenter_Classroom"
" 12398 ","2023-07-17 05:25:59","auth-req","AP received authentication request frame from client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12399 ","2023-07-17 05:25:59","reassoc-req","AP received reassociation request frame from client e2:87:42:f7:4b:b5","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12400 ","2023-07-17 05:25:59","auth-resp","AP sent authentication response frame to client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Classroom"
" 12401 ","2023-07-17 05:25:59","reassoc-resp","AP sent reassociation response frame to client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Classroom"
" 12402 ","2023-07-17 05:26:00","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12403 ","2023-07-17 05:26:04","client-ip-detected","Client e2:87:42:f7:4b:b5 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12404 ","2023-07-17 05:26:06","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12405 ","2023-07-17 05:26:13","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by SAVE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12406 ","2023-07-17 05:26:15","client-ip-detected","Client 46:c5:05:89:a8:06 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12407 ","2023-07-17 05:26:16","auth-req","AP received authentication request frame from client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12408 ","2023-07-17 05:26:16","reassoc-req","AP received reassociation request frame from client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12409 ","2023-07-17 05:26:20","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12410 ","2023-07-17 05:26:13","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12411 ","2023-07-17 05:26:15","client-authentication","Client 46:c5:05:89:a8:06 authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12412 ","2023-07-17 05:26:16","auth-resp","AP sent authentication response frame to client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12413 ","2023-07-17 05:26:16","reassoc-resp","AP sent reassociation response frame to client 46:c5:05:89:a8:06","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12414 ","2023-07-17 05:26:20","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12415 ","2023-07-17 05:26:28","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by SAVE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12416 ","2023-07-17 05:26:36","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12417 ","2023-07-17 05:26:38","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12418 ","2023-07-17 05:26:28","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12419 ","2023-07-17 05:26:36","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12420 ","2023-07-17 05:26:38","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12421 ","2023-07-17 05:26:41","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12422 ","2023-07-17 05:26:45","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12423 ","2023-07-17 05:26:46","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12424 ","2023-07-17 05:26:47","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12425 ","2023-07-17 05:26:48","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12426 ","2023-07-17 05:26:53","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12427 ","2023-07-17 05:26:55","client-authentication","Client a2:b7:02:17:2e:52 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12428 ","2023-07-17 05:26:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12429 ","2023-07-17 05:26:56","auth-resp","AP sent authentication response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12430 ","2023-07-17 05:26:56","assoc-resp","AP sent association response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12431 ","2023-07-17 05:26:56","DHCP-ACK","DHCP ACK for IP 172.17.0.40 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a2:b7:02:17:2e:52 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12432 ","2023-07-17 05:26:41","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by SAVE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12433 ","2023-07-17 05:26:45","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by SAVE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12434 ","2023-07-17 05:26:46","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12435 ","2023-07-17 05:26:47","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12436 ","2023-07-17 05:26:48","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by SAVE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12437 ","2023-07-17 05:26:53","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12438 ","2023-07-17 05:26:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12439 ","2023-07-17 05:26:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12440 ","2023-07-17 05:26:56","auth-req","AP received authentication request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12441 ","2023-07-17 05:26:56","assoc-req","AP received association request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12442 ","2023-07-17 05:26:56","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.40 from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12443 ","2023-07-17 05:27:03","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12444 ","2023-07-17 05:27:05","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.239 from client 4a:4d:e3:cc:7c:4a","Public Works Public WiFi","PW_ConfRoom_AP"
" 12445 ","2023-07-17 05:27:14","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12446 ","2023-07-17 05:26:59","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12447 ","2023-07-17 05:27:03","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12448 ","2023-07-17 05:27:05","DHCP-ACK","DHCP ACK for IP 172.17.0.239 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 4a:4d:e3:cc:7c:4a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Public Works Public WiFi","PW_ConfRoom_AP"
" 12449 ","2023-07-17 05:27:14","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12450 ","2023-07-17 05:27:22","client-ip-detected","Client 46:c5:05:89:a8:06 had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12451 ","2023-07-17 05:27:24","DHCP-ACK","DHCP ACK for IP 172.17.0.33 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 52:28:77:5d:aa:1a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Public Works Public WiFi","PW_ConfRoom_AP"
" 12452 ","2023-07-17 05:27:31","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12453 ","2023-07-17 05:27:22","client-leave-wtp","Client a2:b7:02:17:2e:52 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12454 ","2023-07-17 05:27:22","client-ip-detected","Client 46:c5:05:89:a8:06 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12455 ","2023-07-17 05:27:24","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.33 from client 52:28:77:5d:aa:1a","Public Works Public WiFi","PW_ConfRoom_AP"
" 12456 ","2023-07-17 05:27:53","client-authentication","Client 6e:54:81:78:92:26 authenticated.","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 12457 ","2023-07-17 05:27:55","auth-resp","AP sent authentication response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
